arquivo	escopo	categoria	git_blob_base_70d6b726	bytes	revisao
_product/tasks/TASK-128-ajustes-largura-copy-tabela-comportamental-conversao-admin.md	_product	documentacao	9f9704db47797f3d8189f335d41a51f4d272406e	4884	inventariado_nao_revisado
_product/tasks/TASK-129-eixos-independentes-matriz-cruzamento-dados-admin-psicologos.md	_product	documentacao	019f040143a525ecf1ac43e9734c9416390308c0	6100	inventariado_nao_revisado
_product/tasks/TASK-13-psicologos-listagem-filtros.md	_product	documentacao	e662318ea3a07aefaf6add620a5393aafde6c7d0	144153	inventariado_nao_revisado
_product/tasks/TASK-130-eixos-adicionais-matriz-cruzamento-dados-admin-psicologos.md	_product	documentacao	18c8e44f61a6ff32d7752793476a01534c4a9b65	5938	inventariado_nao_revisado
_product/tasks/TASK-131-media-whatsapp-linhas-trafego-admin-psicologos.md	_product	documentacao	ffb03320c6e13642b837705e695d1f93f4d0a81c	5026	inventariado_nao_revisado
_product/tasks/TASK-132-tags-medias-cores-tabela-comportamental-admin-psicologos.md	_product	documentacao	2bb14ac70e7d0e46e466b01c1cad0c7debf7bd8f	5364	inventariado_nao_revisado
_product/tasks/TASK-133-tags-perfil-tabela-comportamental-admin-psicologos.md	_product	documentacao	d556fb7fd7fe9c644665d8c5ebfc28b21f404e74	4425	inventariado_nao_revisado
_product/tasks/TASK-134-cobertura-dashboard-matriz-admin-psicologos.md	_product	documentacao	c9678a62109554ebbea2ac069c8d457a1345df37	5571	inventariado_nao_revisado
_product/tasks/TASK-135-refino-medias-autoria-whatsapp-trafego-admin-psicologos.md	_product	documentacao	4936ba9b1ab675d5e79b26fd7716f7b78a484cf5	6423	inventariado_nao_revisado
_product/tasks/TASK-136-copy-tags-video-perfil-tabela-comportamental-admin-psicologos.md	_product	documentacao	4c83f8c5c79fb034f17d096c93be54e4193149e9	8256	inventariado_nao_revisado
_product/tasks/TASK-137-refino-layout-donuts-indicadores-admin-psicologos.md	_product	documentacao	4bda4b174dbdf9a087ebd4ae19d90c8214bfa45d	4762	inventariado_nao_revisado
_product/tasks/TASK-138-range-posicao-video-tabela-comportamental-admin-psicologos.md	_product	documentacao	6b52ff380fd13879c64f832f9e8f9fa2917a5a65	5007	inventariado_nao_revisado
_product/tasks/TASK-139-meta-conversao-dashboard-matriz-admin-psicologos.md	_product	documentacao	572857bb0da250550d5d5c91113b9e73423c48f1	6245	inventariado_nao_revisado
_product/tasks/TASK-14-favoritos-seguindo.md	_product	documentacao	49dee5b84b509c6464a036a1ea7448a88e1c06fb	75123	inventariado_nao_revisado
_product/tasks/TASK-140-visualizar-como-usuario-admin.md	_product	documentacao	ec6d56fc47d7c44758cd85f4a2b31be81f678061	8745	inventariado_nao_revisado
_product/tasks/TASK-141-configuracoes-admin-seo-metadados.md	_product	documentacao	3c6935a4c4f574d701372d31bda840d7772cc5f5	6482	inventariado_nao_revisado
_product/tasks/TASK-142-visualizacao-plano-assinatura-admin.md	_product	documentacao	2e63786a42ce804a7183e92189a49ee94d2df4eb	5360	inventariado_nao_revisado
_product/tasks/TASK-143-preview-og-admin-seo-dinamico-posts.md	_product	documentacao	0cf98c8ac9683751acfd1dbcfc190e5e88889a22	14428	inventariado_nao_revisado
_product/tasks/TASK-144-upload-imagem-open-graph-admin.md	_product	documentacao	a62722713d7a0c0b437cf4110bf88eb51e347013	4317	inventariado_nao_revisado
_product/tasks/TASK-145-rotas-publicas-pt-br-seo.md	_product	documentacao	ad414ea8b4182f098289399d95ed98e311784598	12002	inventariado_nao_revisado
_product/tasks/TASK-146-versionamento-rastreavel-promocao-producao.md	_product	documentacao	ccce21b68cd5840cfbc4d0e77dc36df3a97c42e6	11358	inventariado_nao_revisado
_product/tasks/TASK-147-confirmacao-exclusao-post-comentario.md	_product	documentacao	dc417b5161011e4072d27647ba984bb4cc33106e	4750	inventariado_nao_revisado
_product/tasks/TASK-148-safe-area-ios-pwa-elementos-inferiores.md	_product	documentacao	1dae85ceae8de9c1d72b3f123b72dccac14e42bc	8136	inventariado_nao_revisado
_product/tasks/TASK-149-admin-sugestoes-comunidades-blocos-demanda.md	_product	documentacao	1ba22a3ce7ca934a03d9f3489816a947e76b55a0	10579	inventariado_nao_revisado
_product/tasks/TASK-15-perfil-profissional-publico.md	_product	documentacao	1efca8d44b7c0bf592538c79bf8d42478dd4f6e8	86545	inventariado_nao_revisado
_product/tasks/TASK-150-localizacao-declarada-paciente.md	_product	documentacao	ca1c421ebc39d7e7d92c93ef0ac5c4433192197b	8694	inventariado_nao_revisado
_product/tasks/TASK-151-remover-banner-localizacao-paciente.md	_product	documentacao	51cce8cc98f58521152b8a8a6512638dfa28fb29	3733	inventariado_nao_revisado
_product/tasks/TASK-152-instalar-aplicativo-no-perfil.md	_product	documentacao	65f794a004c7248d8fa202c82d3a806f7486a217	9222	inventariado_nao_revisado
_product/tasks/TASK-153-permissao-nativa-direta-notificacoes.md	_product	documentacao	6ea6d13096b66af1fe81555ef99a54349cec18a8	9301	inventariado_nao_revisado
_product/tasks/TASK-154-digests-temporais-push-notificacoes.md	_product	documentacao	06e5a7c442bd53cb0ad40644681917eab3a456bf	7986	inventariado_nao_revisado
_product/tasks/TASK-155-ocultar-instalar-aplicativo-desktop.md	_product	documentacao	143c14fa5368d42422ebec4fcd72864c6bf278c8	5986	inventariado_nao_revisado
_product/tasks/TASK-156-regua-cobranca-assinatura.md	_product	documentacao	7be66e571a5b50f0fc2f5e9966c75ec1da5977ac	7102	inventariado_nao_revisado
_product/tasks/TASK-157-upload-multipart-video-apresentacao.md	_product	documentacao	56ffa5adbcaf25e1a18ae490a8abbe8c7b8ceaf2	16892	inventariado_nao_revisado
_product/tasks/TASK-158-otimizacao-video-apresentacao-mediabunny.md	_product	documentacao	c78f0cf376b698232cc52687927d1d3e0d8ed989	11393	inventariado_nao_revisado
_product/tasks/TASK-159-preparacao-transversal-midia-uploads.md	_product	documentacao	671aa9e3fabfee050ea9eddadbb704c8f8a111fd	13364	inventariado_nao_revisado
_product/tasks/TASK-16-contato-whatsapp.md	_product	documentacao	d914da443cb13562b6a329c5c023ba78a5a9338a	27585	inventariado_nao_revisado
_product/tasks/TASK-160-limites-video-safari-photos-opfs.md	_product	documentacao	18430941873df533e2b4b0e789739ccb4244c759	14705	inventariado_nao_revisado
_product/tasks/TASK-161-loop-circular-videos-psicologos.md	_product	documentacao	9fb8bf8ac66f11a7f50c54c438552f780ffe218a	4823	inventariado_nao_revisado
_product/tasks/TASK-162-corrigir-loop-videos-psicologos.md	_product	documentacao	ce70aa730c264a232882c8a493d64bd5c81a1b9e	4579	inventariado_nao_revisado
_product/tasks/TASK-163-streaming-privado-cloudflare-stream.md	_product	documentacao	592d34f0ba28b54727715b7c0c30d0ec4abcca1f	14733	inventariado_nao_revisado
_product/tasks/TASK-164-servico-isolado-processamento-videos.md	_product	documentacao	f3d753ad5b1c18ccd80edd3266e76b4d817986b9	17327	inventariado_nao_revisado
_product/tasks/TASK-165-migracao-segura-videos-r2-cloudflare-stream.md	_product	documentacao	156b7a7949bc50fb56bd3600300494dc648b1b31	14524	inventariado_nao_revisado
_product/tasks/TASK-166-estabilizar-origem-migracao-r2-stream.md	_product	documentacao	ea12783fe610e562db8f4a70710eedcdb9d75db5	8112	inventariado_nao_revisado
_product/tasks/TASK-167-restaurar-playback-publico-stream.md	_product	documentacao	24c6f465e5b694f6d47d1562a2d9c24b70585ce3	9685	inventariado_nao_revisado
_product/tasks/TASK-168-preservar-video-ao-voltar-perfil-psicologo.md	_product	documentacao	dfe85742ac95a1cc19962c71f481b0fd8942827e	5331	inventariado_nao_revisado
_product/tasks/TASK-169-video-expandido-sem-tag-nativa-fullscreen.md	_product	documentacao	628594449f0bf962d76a49232eed2261f0c720d3	4986	inventariado_nao_revisado
_product/tasks/TASK-17-avaliacoes-paciente.md	_product	documentacao	77dbe79e8b12a11c7df4d30d2ce794dc16eab797	20539	inventariado_nao_revisado
_product/tasks/TASK-170-retorno-instantaneo-video-psicologos.md	_product	documentacao	c5a9f2f00e7e62e24be9dc8f3910a6b2f7eada78	5342	inventariado_nao_revisado
_product/tasks/TASK-171-corrigir-troca-video-apresentacao-psicologo.md	_product	documentacao	cb845a15d028f6502765049154f7f326f5a5b11d	7206	inventariado_nao_revisado
_product/tasks/TASK-172-corrigir-video-expandido-feed-inferior.md	_product	documentacao	6d0b84de2b0c96066aa882c6423d7b98b30fb9f1	5154	inventariado_nao_revisado
_product/tasks/TASK-173-corrigir-upload-video-posts-respostas.md	_product	documentacao	22cd8cf84efba569884d55e0ba03a7adcef74263	5640	inventariado_nao_revisado
_product/tasks/TASK-174-fixar-barra-comentarios-detalhe-post.md	_product	documentacao	113568fbaa0c98d5ca26dffeb49d10e965f0193b	4763	inventariado_nao_revisado
_product/tasks/TASK-175-conexao-backend-servico-video.md	_product	documentacao	814d5f454d31bd5fadd4540c78c1e73b03db876b	7669	inventariado_nao_revisado
_product/tasks/TASK-176-reativar-preview-social-video-service.md	_product	documentacao	db3dd78220a77aba93ab1ed3a7d57ae818e8de63	44754	inventariado_nao_revisado
_product/tasks/TASK-177-backend-fonte-unica-limites-video.md	_product	documentacao	440ec006d8bc1cf90b6358b8fb420607be096cf3	6877	inventariado_nao_revisado
_product/tasks/TASK-18-perfil-privado-psicologo.md	_product	documentacao	6f6d4c321e958d221523b2c6a14c1af68dd0e710	11583	inventariado_nao_revisado
_product/tasks/TASK-18A-perfil-gratuito-sem-crp.md	_product	documentacao	fb1894e437e9d8af793ca75def372a75561c68db	78214	inventariado_nao_revisado
_product/tasks/TASK-19-avaliacoes-psicologo.md	_product	documentacao	09c0d57c1a092e7d79afef1edb1c4c205560740b	14251	inventariado_nao_revisado
_product/tasks/TASK-20-analytics-psicologo.md	_product	documentacao	8f8c25dfee5897b872ebbc513d1b12aa36e0403c	82137	inventariado_nao_revisado
_product/tasks/TASK-21-perfil-privado-paciente.md	_product	documentacao	6a1957e7577490bea376f763d6853c4135850733	20398	inventariado_nao_revisado
_product/tasks/TASK-22-explorar-sugerir-comunidades.md	_product	documentacao	a93ab3b64339136db299a6d819fe8d29d9be4ace	24992	inventariado_nao_revisado
_product/tasks/TASK-23-feed-comunidade.md	_product	documentacao	f20f9fbd9a470c3839da071ea979a781a2bf3d3f	55870	inventariado_nao_revisado
_product/tasks/TASK-24-criar-postagem.md	_product	documentacao	146cce9f45301bffc60acd8f772766cb1313f314	82771	inventariado_nao_revisado
_product/tasks/TASK-25-dentro-comunidade.md	_product	documentacao	b908a01d94dd72bbe32b94c6bebe091ee9888b0c	35814	inventariado_nao_revisado
_product/tasks/TASK-26-dentro-post.md	_product	documentacao	fad883a3c4cdef0e42fa09388c83b7ca3622820e	239893	inventariado_nao_revisado
_product/tasks/TASK-27-ranking-top-mentores.md	_product	documentacao	3d30145b1e72a5e2c1c769d0d60f61f784c3bf1c	21160	inventariado_nao_revisado
_product/tasks/TASK-28-meus-posts-posts-salvos.md	_product	documentacao	8b379c89df2c8f9ce5f638c431727e4bb4bc68f6	43394	inventariado_nao_revisado
_product/tasks/TASK-29a-notificacoes-fundacao.md	_product	documentacao	356e77b73f5a0de3beedec3253c65d4f3593e291	27605	inventariado_nao_revisado
_product/tasks/TASK-29b-notificacoes-eventos.md	_product	documentacao	fed804d4b304b7aa994054c1af60360c664cbeea	22802	inventariado_nao_revisado
_product/tasks/TASK-30-configuracoes-conta.md	_product	documentacao	d797cf1eee900ec5b462b7ac61fcc5dd82ffa63b	33868	inventariado_nao_revisado
_product/tasks/TASK-31-planos-assinatura.md	_product	documentacao	778fc1e197f1854d5a8d1306c348e5468cccd18d	18850	inventariado_nao_revisado
_product/tasks/TASK-31A-concessao-administrativa-assinatura.md	_product	documentacao	06e2ff5796aefc8f25f6825510140460a0459670	4144	inventariado_nao_revisado
_product/tasks/TASK-31B-assinatura-cortesia-ui-perfil-profissional.md	_product	documentacao	5f49a822ec56460e2a3954d3e870a3c41fe61555	12529	inventariado_nao_revisado
_product/tasks/TASK-31C-data-inscricao-crp-cortesia-experiencia.md	_product	documentacao	ca1e58a87ee74b58fca6d4a35c0b5e8d426c3c88	5248	inventariado_nao_revisado
_product/tasks/TASK-32-checkout-assinatura.md	_product	documentacao	6a89f2ca0fe1495530b77b9d890df443c08fe20a	16662	inventariado_nao_revisado
_product/tasks/TASK-33-gestao-assinatura-cartao.md	_product	documentacao	7233b552efe52e43ff01c1a9fe65841771a96e08	55358	inventariado_nao_revisado
_product/tasks/TASK-34-qualidade-seguranca-lgpd-operacao.md	_product	documentacao	43569aba2e80cec9adc36bf8cdab0c44880333c8	22976	inventariado_nao_revisado
_product/tasks/TASK-35-ajustes-mobile-regressao-login-perfil.md	_product	documentacao	a92c4a2a268b7103fa8e9acfc9641b17a9bc55a1	6158	inventariado_nao_revisado
_product/tasks/TASK-36-refinos-mobile-perfil-analytics-edicao.md	_product	documentacao	ba3d7a90caf110f8e89d7779a06d456ae53a3c26	6435	inventariado_nao_revisado
_product/tasks/TASK-37-instalacao-lectum-app-atalho.md	_product	documentacao	d4364f242940efd56a2a12cda5a17d2f3c208cdb	25208	inventariado_nao_revisado
_product/tasks/TASK-38-permissao-contextual-notificacoes-navegador.md	_product	documentacao	ca6bc7b8c86b684ff391d9f96b673b9fcc462a48	19878	inventariado_nao_revisado
_product/tasks/TASK-39-seo-ia-descoberta.md	_product	documentacao	d1a0ed4c8d9782254f64821ab093152fa8bbb15d	7420	inventariado_nao_revisado
_product/tasks/TASK-40-rotas-publicas-psicologos-comunidades.md	_product	documentacao	55059285367cd049722b77dea77b6b4be6308ba3	10588	inventariado_nao_revisado
_product/tasks/TASK-41-paginas-legais-termos-privacidade.md	_product	documentacao	802a837458dbbdcaeb2787e5d11ee04f33faa8f6	10352	lido_revisao_inicial
_product/tasks/TASK-42-layout-compartilhamento-video-resposta.md	_product	documentacao	372a3ea7124e93e9fb4bc7e629edebb6e739201c	272222	inventariado_nao_revisado
_product/tasks/TASK-43-scrollbar-mobile-telas-principais.md	_product	documentacao	271646f28ed75181992207ed23aaa1d02d80eb36	6749	inventariado_nao_revisado
_product/tasks/TASK-44-verificacao-registro-assinatura-retomavel.md	_product	documentacao	a809c4120ea8a05cd25f87bf1533215eff283847	10828	inventariado_nao_revisado
_product/tasks/TASK-45-fundacao-backend-admin.md	_product	documentacao	b1a26e1015ac5066ccfa08730395a857f8390321	6307	inventariado_nao_revisado
_product/tasks/TASK-46-app-admin-shell-lateral.md	_product	documentacao	4db83f9143ea1e85a0ded9cf7a477ff087cd0245	7623	inventariado_nao_revisado
_product/tasks/TASK-47-captura-sessao-tipo-dispositivo.md	_product	documentacao	9dd43f0df1b77713bd4add47f93e5c3a269e4e30	7112	inventariado_nao_revisado
_product/tasks/TASK-48-dashboard-administrativo.md	_product	documentacao	37fedc5ec1ecb1504275a4c1089ad013bb51f89e	16155	inventariado_nao_revisado
_product/tasks/TASK-49-tracking-pageviews-origem-trafego.md	_product	documentacao	7da70582c06e9e65e620dc3ac47733190f1f6b2d	11464	inventariado_nao_revisado
_product/tasks/TASK-50-tela-trafego-administrativo.md	_product	documentacao	b74368b5f35c2803f3bbb65e9bea8e6119819fc0	68514	inventariado_nao_revisado
_product/tasks/TASK-51-dashboard-administrativo-comunidades.md	_product	documentacao	c879bb98ae9139188e918f52cc606cea5d958489	90230	inventariado_nao_revisado
_product/tasks/TASK-52-detalhe-edicao-comunidade-admin.md	_product	documentacao	abefb6ed0ce224865321c0652a27de97d066a5c7	11003	inventariado_nao_revisado
_product/tasks/TASK-53-dashboard-administrativo-psicologos.md	_product	documentacao	172e7c2d114b8dc3c2c3734c3ac361ff37ac3b9f	39945	inventariado_nao_revisado
_product/tasks/TASK-54-lista-administrativa-psicologos.md	_product	documentacao	8512f5b93804dfe3db688072b9309b706e8548a8	50629	inventariado_nao_revisado
_product/tasks/TASK-55-detalhe-psicologo-geral-perfil-admin.md	_product	documentacao	751af1685eaf512dad00cc20dc421b9b73334e0a	41080	inventariado_nao_revisado
_product/tasks/TASK-56-detalhe-psicologo-plano-pagamentos-admin.md	_product	documentacao	1461390b9628e2c7819be113ba591aaa4ad7a196	44845	inventariado_nao_revisado
_product/tasks/TASK-57-detalhe-psicologo-estatisticas-publicacoes-admin.md	_product	documentacao	cbdcdb0210360f391e5c0d2096fa5fddb956a31a	64882	inventariado_nao_revisado
_product/tasks/TASK-58-detalhe-psicologo-avaliacoes-denuncias-admin.md	_product	documentacao	598fa98dd30b48d15486fb1a048d71b535b919c6	6155	inventariado_nao_revisado
_product/tasks/TASK-59-detalhe-psicologo-atividades-admin.md	_product	documentacao	7b70c764e77bd3a3646af5d972e0c77f9477151d	6287	inventariado_nao_revisado
_product/tasks/TASK-60-dashboard-administrativo-pacientes.md	_product	documentacao	87fcb9951b4d8217a9b1f4da3aadecf4b6b529e8	109651	inventariado_nao_revisado
_product/tasks/TASK-61-detalhe-administrativo-paciente.md	_product	documentacao	13a6c3f55215efe4d7878f6f210891dc3bc7205a	95543	inventariado_nao_revisado
_product/tasks/TASK-62-financeiro-administrativo.md	_product	documentacao	58c0ef79bd5304ff764f97a116a31e6fd31264e1	92541	inventariado_nao_revisado
_product/tasks/TASK-63-fundacao-campanhas-logs-notificacoes-admin.md	_product	documentacao	b26553234555a7c550a645e7a825916bcdfe7f04	8969	inventariado_nao_revisado
_product/tasks/TASK-64-tela-administrativa-notificacoes.md	_product	documentacao	fe87ae2947fa55bd24ecfe3e7613b0e63c4ea2df	28359	inventariado_nao_revisado
_product/tasks/TASK-65-configuracoes-admin-catalogos-filtros.md	_product	documentacao	de0ba2641d535b677a4c97134d2784e17a427e09	26516	inventariado_nao_revisado
_product/tasks/TASK-66-verificacao-manual-crp-admin.md	_product	documentacao	b977ac6cbbf4876785bd692c7cd3bb593d26e49d	32098	inventariado_nao_revisado
_product/tasks/TASK-67-edicao-admin-dados-pessoais-profissionais-psicologo.md	_product	documentacao	653fcc571854f99ca1b144dfc9026c8324d988b0	20244	inventariado_nao_revisado
_product/tasks/TASK-68-conta-acesso-psicologo-admin.md	_product	documentacao	4698fc6d4855dc817af534c57c12141469848d73	28401	inventariado_nao_revisado
_product/tasks/TASK-69-nome-profissional-whatsapp-psicologo.md	_product	documentacao	c6599a1814055f525fa4d730888ae8d95770fc1b	9730	inventariado_nao_revisado
_product/tasks/TASK-70-resolucao-denuncias-recebidas-admin.md	_product	documentacao	f12410598a87de36e748adf40284e1f39cffb247	26543	inventariado_nao_revisado
_product/tasks/TASK-71-admin-comunidade-abas-conteudo-ranking.md	_product	documentacao	e5b6cd46f298b05eb015add175ccc3237829b466	105939	inventariado_nao_revisado
_product/tasks/TASK-72-metricas-conversao-uso-plataforma-psicologos-admin.md	_product	documentacao	0cbf84eb62ee870e096599802e0306f17d00bbec	123188	inventariado_nao_revisado
_product/tasks/TASK-73-acoes-conta-psicologo-admin.md	_product	documentacao	c820c96c4109ebc5b7fc3a5250e8022ec9e9daf6	9145	inventariado_nao_revisado
_product/tasks/TASK-74-moderacao-textual-alertas-admin-conteudo-sensivel-pacientes.md	_product	documentacao	4e8ecbd713f26ae7c9929b328f1ca4e11ec29737	32361	inventariado_nao_revisado
_product/tasks/TASK-75-detalhe-analytics-conteudo-admin.md	_product	documentacao	fc0eb5181033341d762522046110a7c235cad1ea	35402	inventariado_nao_revisado
_product/tasks/TASK-76-ajuste-filtros-periodo-admin.md	_product	documentacao	77b8cfb6878317602158c5b70c9c8ea902705d17	12110	inventariado_nao_revisado
_product/tasks/TASK-77-central-moderacao-alertas-operacionais-admin.md	_product	documentacao	1f84192ec2a045af7ee0443def5d5a3b7c382e3f	79491	inventariado_nao_revisado
_product/tasks/TASK-78-indicador-urgencia-menu-moderacao-admin.md	_product	documentacao	828706c024914eba17d298c2a8d47557000c6b63	8054	inventariado_nao_revisado
_product/tasks/TASK-79-sessoes-por-device-detalhe-admin.md	_product	documentacao	1cab743e6d703e7b8f423f71003e215aed6e7761	5124	inventariado_nao_revisado
_product/tasks/TASK-80-saude-pagamento-assinaturas-admin.md	_product	documentacao	9a2772d52b25a02159954d7e17a38a7ef1d3559e	30266	inventariado_nao_revisado
_product/tasks/TASK-81-sistema-operacional-analytics-admin.md	_product	documentacao	332c85737f8a85340c65d03dc6ccaa69ef39b03a	10741	inventariado_nao_revisado
_product/tasks/TASK-82-filtro-cortesia-dashboard-psicologos-admin.md	_product	documentacao	4a4f1443781b9f06a9e05720f811babce526d005	5052	inventariado_nao_revisado
_product/tasks/TASK-83-erro-cadastro-operacionais-admin.md	_product	documentacao	673dfe514c12af6c51a936c0727435da12df8036	6169	inventariado_nao_revisado
_product/tasks/TASK-84-conversao-dashboard-psicologos-admin.md	_product	documentacao	8509220f376ac42f889bc5243c8710405298d099	29741	inventariado_nao_revisado
